spec_dir,clip_dir,speaker_count,speakers
data\specs_libricss\0L_session0_clip348.pt,data\clips_libricss\0L_session0_clip348.wav,0,[]
data\specs_libricss\0L_session0_clip349.pt,data\clips_libricss\0L_session0_clip349.wav,0,[]
data\specs_libricss\0L_session0_clip35.pt,data\clips_libricss\0L_session0_clip35.wav,1,['8224']
data\specs_libricss\0L_session0_clip350.pt,data\clips_libricss\0L_session0_clip350.wav,1,['3575']
data\specs_libricss\0L_session0_clip351.pt,data\clips_libricss\0L_session0_clip351.wav,1,['3575']
data\specs_libricss\0L_session0_clip352.pt,data\clips_libricss\0L_session0_clip352.wav,1,['3575']
data\specs_libricss\0L_session0_clip353.pt,data\clips_libricss\0L_session0_clip353.wav,1,['3575']
data\specs_libricss\0L_session0_clip354.pt,data\clips_libricss\0L_session0_clip354.wav,1,['3575']
data\specs_libricss\0L_session0_clip355.pt,data\clips_libricss\0L_session0_clip355.wav,1,['3575']
data\specs_libricss\0L_session0_clip356.pt,data\clips_libricss\0L_session0_clip356.wav,0,[]
data\specs_libricss\0L_session0_clip357.pt,data\clips_libricss\0L_session0_clip357.wav,0,[]
data\specs_libricss\0L_session0_clip358.pt,data\clips_libricss\0L_session0_clip358.wav,0,[]
data\specs_libricss\0L_session0_clip359.pt,data\clips_libricss\0L_session0_clip359.wav,1,['260']
data\specs_libricss\0L_session0_clip36.pt,data\clips_libricss\0L_session0_clip36.wav,1,['8224']
data\specs_libricss\0L_session0_clip360.pt,data\clips_libricss\0L_session0_clip360.wav,1,['260']
data\specs_libricss\0L_session0_clip361.pt,data\clips_libricss\0L_session0_clip361.wav,1,['260']
data\specs_libricss\0L_session0_clip362.pt,data\clips_libricss\0L_session0_clip362.wav,1,['260']
data\specs_libricss\0L_session0_clip363.pt,data\clips_libricss\0L_session0_clip363.wav,1,['260']
data\specs_libricss\0L_session0_clip364.pt,data\clips_libricss\0L_session0_clip364.wav,0,[]
data\specs_libricss\0L_session0_clip365.pt,data\clips_libricss\0L_session0_clip365.wav,0,[]
data\specs_libricss\0L_session0_clip366.pt,data\clips_libricss\0L_session0_clip366.wav,1,['5105']
data\specs_libricss\0L_session0_clip367.pt,data\clips_libricss\0L_session0_clip367.wav,1,['5105']
data\specs_libricss\0L_session0_clip368.pt,data\clips_libricss\0L_session0_clip368.wav,1,['5105']
data\specs_libricss\0L_session0_clip369.pt,data\clips_libricss\0L_session0_clip369.wav,1,['5105']
data\specs_libricss\0L_session0_clip37.pt,data\clips_libricss\0L_session0_clip37.wav,1,['8224']
data\specs_libricss\0L_session0_clip370.pt,data\clips_libricss\0L_session0_clip370.wav,1,['5105']
data\specs_libricss\0L_session0_clip371.pt,data\clips_libricss\0L_session0_clip371.wav,1,['5105']
data\specs_libricss\0L_session0_clip372.pt,data\clips_libricss\0L_session0_clip372.wav,1,['5105']
data\specs_libricss\0L_session0_clip373.pt,data\clips_libricss\0L_session0_clip373.wav,1,['5105']
data\specs_libricss\0L_session0_clip374.pt,data\clips_libricss\0L_session0_clip374.wav,0,[]
data\specs_libricss\0L_session0_clip375.pt,data\clips_libricss\0L_session0_clip375.wav,0,[]
data\specs_libricss\0L_session0_clip376.pt,data\clips_libricss\0L_session0_clip376.wav,1,['5105']
data\specs_libricss\0L_session0_clip377.pt,data\clips_libricss\0L_session0_clip377.wav,1,['5105']
data\specs_libricss\0L_session0_clip378.pt,data\clips_libricss\0L_session0_clip378.wav,0,[]
data\specs_libricss\0L_session0_clip379.pt,data\clips_libricss\0L_session0_clip379.wav,0,[]
data\specs_libricss\0L_session0_clip38.pt,data\clips_libricss\0L_session0_clip38.wav,1,['8224']
data\specs_libricss\0L_session0_clip380.pt,data\clips_libricss\0L_session0_clip380.wav,1,['8224']
data\specs_libricss\0L_session0_clip381.pt,data\clips_libricss\0L_session0_clip381.wav,1,['8224']
data\specs_libricss\0L_session0_clip382.pt,data\clips_libricss\0L_session0_clip382.wav,1,['8224']
data\specs_libricss\0L_session0_clip383.pt,data\clips_libricss\0L_session0_clip383.wav,1,['8224']
data\specs_libricss\0L_session0_clip384.pt,data\clips_libricss\0L_session0_clip384.wav,1,['8224']
data\specs_libricss\0L_session0_clip385.pt,data\clips_libricss\0L_session0_clip385.wav,1,['8224']
data\specs_libricss\0L_session0_clip386.pt,data\clips_libricss\0L_session0_clip386.wav,1,['8224']
data\specs_libricss\0L_session0_clip387.pt,data\clips_libricss\0L_session0_clip387.wav,1,['8224']
data\specs_libricss\0L_session0_clip388.pt,data\clips_libricss\0L_session0_clip388.wav,1,['8224']
data\specs_libricss\0L_session0_clip389.pt,data\clips_libricss\0L_session0_clip389.wav,1,['8224']
data\specs_libricss\0L_session0_clip39.pt,data\clips_libricss\0L_session0_clip39.wav,1,['8224']
data\specs_libricss\0L_session0_clip390.pt,data\clips_libricss\0L_session0_clip390.wav,1,['8224']
data\specs_libricss\0L_session0_clip391.pt,data\clips_libricss\0L_session0_clip391.wav,1,['8224']
data\specs_libricss\0L_session0_clip392.pt,data\clips_libricss\0L_session0_clip392.wav,1,['8224']
data\specs_libricss\0L_session0_clip393.pt,data\clips_libricss\0L_session0_clip393.wav,1,['8224']
data\specs_libricss\0L_session0_clip394.pt,data\clips_libricss\0L_session0_clip394.wav,1,['8224']
data\specs_libricss\0L_session0_clip395.pt,data\clips_libricss\0L_session0_clip395.wav,1,['8224']
data\specs_libricss\0L_session0_clip396.pt,data\clips_libricss\0L_session0_clip396.wav,1,['8224']
data\specs_libricss\0L_session0_clip397.pt,data\clips_libricss\0L_session0_clip397.wav,1,['8224']
data\specs_libricss\0L_session0_clip398.pt,data\clips_libricss\0L_session0_clip398.wav,1,['8224']
data\specs_libricss\0L_session0_clip399.pt,data\clips_libricss\0L_session0_clip399.wav,1,['8224']
data\specs_libricss\0L_session0_clip4.pt,data\clips_libricss\0L_session0_clip4.wav,1,['6930']
data\specs_libricss\0L_session0_clip40.pt,data\clips_libricss\0L_session0_clip40.wav,0,[]
data\specs_libricss\0L_session0_clip400.pt,data\clips_libricss\0L_session0_clip400.wav,0,[]
data\specs_libricss\0L_session0_clip401.pt,data\clips_libricss\0L_session0_clip401.wav,0,[]
data\specs_libricss\0L_session0_clip402.pt,data\clips_libricss\0L_session0_clip402.wav,0,[]
data\specs_libricss\0L_session0_clip403.pt,data\clips_libricss\0L_session0_clip403.wav,1,['5683']
data\specs_libricss\0L_session0_clip404.pt,data\clips_libricss\0L_session0_clip404.wav,1,['5683']
data\specs_libricss\0L_session0_clip405.pt,data\clips_libricss\0L_session0_clip405.wav,1,['5683']
data\specs_libricss\0L_session0_clip406.pt,data\clips_libricss\0L_session0_clip406.wav,0,[]
data\specs_libricss\0L_session0_clip407.pt,data\clips_libricss\0L_session0_clip407.wav,0,[]
data\specs_libricss\0L_session0_clip408.pt,data\clips_libricss\0L_session0_clip408.wav,1,['260']
data\specs_libricss\0L_session0_clip409.pt,data\clips_libricss\0L_session0_clip409.wav,1,['260']
data\specs_libricss\0L_session0_clip41.pt,data\clips_libricss\0L_session0_clip41.wav,0,[]
data\specs_libricss\0L_session0_clip410.pt,data\clips_libricss\0L_session0_clip410.wav,1,['260']
data\specs_libricss\0L_session0_clip411.pt,data\clips_libricss\0L_session0_clip411.wav,0,[]
data\specs_libricss\0L_session0_clip412.pt,data\clips_libricss\0L_session0_clip412.wav,0,[]
data\specs_libricss\0L_session0_clip413.pt,data\clips_libricss\0L_session0_clip413.wav,1,['5683']
data\specs_libricss\0L_session0_clip414.pt,data\clips_libricss\0L_session0_clip414.wav,1,['5683']
data\specs_libricss\0L_session0_clip415.pt,data\clips_libricss\0L_session0_clip415.wav,1,['5683']
data\specs_libricss\0L_session0_clip416.pt,data\clips_libricss\0L_session0_clip416.wav,1,['5683']
data\specs_libricss\0L_session0_clip417.pt,data\clips_libricss\0L_session0_clip417.wav,1,['5683']
data\specs_libricss\0L_session0_clip418.pt,data\clips_libricss\0L_session0_clip418.wav,1,['5683']
data\specs_libricss\0L_session0_clip419.pt,data\clips_libricss\0L_session0_clip419.wav,1,['5683']
data\specs_libricss\0L_session0_clip42.pt,data\clips_libricss\0L_session0_clip42.wav,0,[]
data\specs_libricss\0L_session0_clip420.pt,data\clips_libricss\0L_session0_clip420.wav,0,[]
data\specs_libricss\0L_session0_clip421.pt,data\clips_libricss\0L_session0_clip421.wav,0,[]
data\specs_libricss\0L_session0_clip422.pt,data\clips_libricss\0L_session0_clip422.wav,0,[]
data\specs_libricss\0L_session0_clip423.pt,data\clips_libricss\0L_session0_clip423.wav,1,['5105']
data\specs_libricss\0L_session0_clip424.pt,data\clips_libricss\0L_session0_clip424.wav,1,['5105']
data\specs_libricss\0L_session0_clip425.pt,data\clips_libricss\0L_session0_clip425.wav,1,['5105']
data\specs_libricss\0L_session0_clip426.pt,data\clips_libricss\0L_session0_clip426.wav,1,['5105']
data\specs_libricss\0L_session0_clip427.pt,data\clips_libricss\0L_session0_clip427.wav,1,['5105']
data\specs_libricss\0L_session0_clip428.pt,data\clips_libricss\0L_session0_clip428.wav,1,['5105']
data\specs_libricss\0L_session0_clip429.pt,data\clips_libricss\0L_session0_clip429.wav,1,['5105']
data\specs_libricss\0L_session0_clip43.pt,data\clips_libricss\0L_session0_clip43.wav,1,['121']
data\specs_libricss\0L_session0_clip430.pt,data\clips_libricss\0L_session0_clip430.wav,1,['5105']
data\specs_libricss\0L_session0_clip431.pt,data\clips_libricss\0L_session0_clip431.wav,1,['5105']
data\specs_libricss\0L_session0_clip432.pt,data\clips_libricss\0L_session0_clip432.wav,1,['5105']
data\specs_libricss\0L_session0_clip433.pt,data\clips_libricss\0L_session0_clip433.wav,1,['5105']
data\specs_libricss\0L_session0_clip434.pt,data\clips_libricss\0L_session0_clip434.wav,1,['5105']
data\specs_libricss\0L_session0_clip435.pt,data\clips_libricss\0L_session0_clip435.wav,1,['5105']
data\specs_libricss\0L_session0_clip436.pt,data\clips_libricss\0L_session0_clip436.wav,0,[]
data\specs_libricss\0L_session0_clip437.pt,data\clips_libricss\0L_session0_clip437.wav,0,[]
data\specs_libricss\0L_session0_clip438.pt,data\clips_libricss\0L_session0_clip438.wav,1,['8230']
data\specs_libricss\0L_session0_clip439.pt,data\clips_libricss\0L_session0_clip439.wav,1,['8230']
data\specs_libricss\0L_session0_clip44.pt,data\clips_libricss\0L_session0_clip44.wav,1,['121']
data\specs_libricss\0L_session0_clip440.pt,data\clips_libricss\0L_session0_clip440.wav,1,['8230']
data\specs_libricss\0L_session0_clip441.pt,data\clips_libricss\0L_session0_clip441.wav,1,['8230']
data\specs_libricss\0L_session0_clip442.pt,data\clips_libricss\0L_session0_clip442.wav,1,['8230']
data\specs_libricss\0L_session0_clip443.pt,data\clips_libricss\0L_session0_clip443.wav,1,['8230']
data\specs_libricss\0L_session0_clip444.pt,data\clips_libricss\0L_session0_clip444.wav,1,['8230']
data\specs_libricss\0L_session0_clip445.pt,data\clips_libricss\0L_session0_clip445.wav,1,['8230']
data\specs_libricss\0L_session0_clip446.pt,data\clips_libricss\0L_session0_clip446.wav,1,['8230']
data\specs_libricss\0L_session0_clip447.pt,data\clips_libricss\0L_session0_clip447.wav,1,['8230']
data\specs_libricss\0L_session0_clip448.pt,data\clips_libricss\0L_session0_clip448.wav,1,['8230']
data\specs_libricss\0L_session0_clip449.pt,data\clips_libricss\0L_session0_clip449.wav,0,[]
data\specs_libricss\0L_session0_clip45.pt,data\clips_libricss\0L_session0_clip45.wav,0,[]
data\specs_libricss\0L_session0_clip450.pt,data\clips_libricss\0L_session0_clip450.wav,0,[]
data\specs_libricss\0L_session0_clip451.pt,data\clips_libricss\0L_session0_clip451.wav,1,['260']
data\specs_libricss\0L_session0_clip452.pt,data\clips_libricss\0L_session0_clip452.wav,1,['260']
data\specs_libricss\0L_session0_clip453.pt,data\clips_libricss\0L_session0_clip453.wav,1,['260']
data\specs_libricss\0L_session0_clip454.pt,data\clips_libricss\0L_session0_clip454.wav,0,[]
data\specs_libricss\0L_session0_clip455.pt,data\clips_libricss\0L_session0_clip455.wav,0,[]
data\specs_libricss\0L_session0_clip456.pt,data\clips_libricss\0L_session0_clip456.wav,1,['5105']
data\specs_libricss\0L_session0_clip457.pt,data\clips_libricss\0L_session0_clip457.wav,1,['5105']
data\specs_libricss\0L_session0_clip458.pt,data\clips_libricss\0L_session0_clip458.wav,1,['5105']
data\specs_libricss\0L_session0_clip459.pt,data\clips_libricss\0L_session0_clip459.wav,1,['5105']
data\specs_libricss\0L_session0_clip46.pt,data\clips_libricss\0L_session0_clip46.wav,0,[]
data\specs_libricss\0L_session0_clip460.pt,data\clips_libricss\0L_session0_clip460.wav,1,['5105']
data\specs_libricss\0L_session0_clip461.pt,data\clips_libricss\0L_session0_clip461.wav,0,[]
data\specs_libricss\0L_session0_clip462.pt,data\clips_libricss\0L_session0_clip462.wav,0,[]
data\specs_libricss\0L_session0_clip463.pt,data\clips_libricss\0L_session0_clip463.wav,0,[]
data\specs_libricss\0L_session0_clip464.pt,data\clips_libricss\0L_session0_clip464.wav,1,['121']
data\specs_libricss\0L_session0_clip465.pt,data\clips_libricss\0L_session0_clip465.wav,1,['121']
data\specs_libricss\0L_session0_clip466.pt,data\clips_libricss\0L_session0_clip466.wav,0,[]
data\specs_libricss\0L_session0_clip467.pt,data\clips_libricss\0L_session0_clip467.wav,0,[]
data\specs_libricss\0L_session0_clip468.pt,data\clips_libricss\0L_session0_clip468.wav,1,['8224']
data\specs_libricss\0L_session0_clip469.pt,data\clips_libricss\0L_session0_clip469.wav,1,['8224']
data\specs_libricss\0L_session0_clip47.pt,data\clips_libricss\0L_session0_clip47.wav,1,['121']
data\specs_libricss\0L_session0_clip470.pt,data\clips_libricss\0L_session0_clip470.wav,1,['8224']
data\specs_libricss\0L_session0_clip471.pt,data\clips_libricss\0L_session0_clip471.wav,1,['8224']
data\specs_libricss\0L_session0_clip472.pt,data\clips_libricss\0L_session0_clip472.wav,1,['8224']
data\specs_libricss\0L_session0_clip473.pt,data\clips_libricss\0L_session0_clip473.wav,1,['8224']
data\specs_libricss\0L_session0_clip474.pt,data\clips_libricss\0L_session0_clip474.wav,1,['8224']
data\specs_libricss\0L_session0_clip475.pt,data\clips_libricss\0L_session0_clip475.wav,1,['8224']
data\specs_libricss\0L_session0_clip476.pt,data\clips_libricss\0L_session0_clip476.wav,1,['8224']
data\specs_libricss\0L_session0_clip477.pt,data\clips_libricss\0L_session0_clip477.wav,1,['8224']
data\specs_libricss\0L_session0_clip478.pt,data\clips_libricss\0L_session0_clip478.wav,1,['8224']
data\specs_libricss\0L_session0_clip479.pt,data\clips_libricss\0L_session0_clip479.wav,1,['8224']
data\specs_libricss\0L_session0_clip48.pt,data\clips_libricss\0L_session0_clip48.wav,1,['121']
data\specs_libricss\0L_session0_clip480.pt,data\clips_libricss\0L_session0_clip480.wav,1,['8224']
data\specs_libricss\0L_session0_clip481.pt,data\clips_libricss\0L_session0_clip481.wav,0,[]
data\specs_libricss\0L_session0_clip482.pt,data\clips_libricss\0L_session0_clip482.wav,0,[]
data\specs_libricss\0L_session0_clip483.pt,data\clips_libricss\0L_session0_clip483.wav,1,['5105']
data\specs_libricss\0L_session0_clip484.pt,data\clips_libricss\0L_session0_clip484.wav,1,['5105']
data\specs_libricss\0L_session0_clip485.pt,data\clips_libricss\0L_session0_clip485.wav,1,['5105']
data\specs_libricss\0L_session0_clip486.pt,data\clips_libricss\0L_session0_clip486.wav,0,[]
data\specs_libricss\0L_session0_clip487.pt,data\clips_libricss\0L_session0_clip487.wav,0,[]
data\specs_libricss\0L_session0_clip488.pt,data\clips_libricss\0L_session0_clip488.wav,1,['3575']
data\specs_libricss\0L_session0_clip489.pt,data\clips_libricss\0L_session0_clip489.wav,1,['3575']
data\specs_libricss\0L_session0_clip49.pt,data\clips_libricss\0L_session0_clip49.wav,1,['121']
data\specs_libricss\0L_session0_clip490.pt,data\clips_libricss\0L_session0_clip490.wav,1,['3575']
data\specs_libricss\0L_session0_clip491.pt,data\clips_libricss\0L_session0_clip491.wav,1,['3575']
data\specs_libricss\0L_session0_clip492.pt,data\clips_libricss\0L_session0_clip492.wav,1,['3575']
data\specs_libricss\0L_session0_clip493.pt,data\clips_libricss\0L_session0_clip493.wav,1,['3575']
data\specs_libricss\0L_session0_clip494.pt,data\clips_libricss\0L_session0_clip494.wav,1,['3575']
data\specs_libricss\0L_session0_clip495.pt,data\clips_libricss\0L_session0_clip495.wav,1,['3575']
data\specs_libricss\0L_session0_clip496.pt,data\clips_libricss\0L_session0_clip496.wav,0,[]
data\specs_libricss\0L_session0_clip497.pt,data\clips_libricss\0L_session0_clip497.wav,0,[]
data\specs_libricss\0L_session0_clip498.pt,data\clips_libricss\0L_session0_clip498.wav,1,['3575']
data\specs_libricss\0L_session0_clip499.pt,data\clips_libricss\0L_session0_clip499.wav,1,['3575']
data\specs_libricss\0L_session0_clip5.pt,data\clips_libricss\0L_session0_clip5.wav,1,['6930']
data\specs_libricss\0L_session0_clip50.pt,data\clips_libricss\0L_session0_clip50.wav,1,['121']
data\specs_libricss\0L_session0_clip500.pt,data\clips_libricss\0L_session0_clip500.wav,1,['3575']
data\specs_libricss\0L_session0_clip501.pt,data\clips_libricss\0L_session0_clip501.wav,1,['3575']
data\specs_libricss\0L_session0_clip502.pt,data\clips_libricss\0L_session0_clip502.wav,1,['3575']
data\specs_libricss\0L_session0_clip503.pt,data\clips_libricss\0L_session0_clip503.wav,0,[]
data\specs_libricss\0L_session0_clip504.pt,data\clips_libricss\0L_session0_clip504.wav,0,[]
data\specs_libricss\0L_session0_clip505.pt,data\clips_libricss\0L_session0_clip505.wav,1,['8230']
data\specs_libricss\0L_session0_clip506.pt,data\clips_libricss\0L_session0_clip506.wav,1,['8230']
data\specs_libricss\0L_session0_clip507.pt,data\clips_libricss\0L_session0_clip507.wav,1,['8230']
data\specs_libricss\0L_session0_clip508.pt,data\clips_libricss\0L_session0_clip508.wav,1,['8230']
data\specs_libricss\0L_session0_clip509.pt,data\clips_libricss\0L_session0_clip509.wav,1,['8230']
data\specs_libricss\0L_session0_clip51.pt,data\clips_libricss\0L_session0_clip51.wav,1,['121']
data\specs_libricss\0L_session0_clip510.pt,data\clips_libricss\0L_session0_clip510.wav,1,['8230']
data\specs_libricss\0L_session0_clip511.pt,data\clips_libricss\0L_session0_clip511.wav,1,['8230']
data\specs_libricss\0L_session0_clip512.pt,data\clips_libricss\0L_session0_clip512.wav,1,['8230']
data\specs_libricss\0L_session0_clip513.pt,data\clips_libricss\0L_session0_clip513.wav,1,['8230']
data\specs_libricss\0L_session0_clip514.pt,data\clips_libricss\0L_session0_clip514.wav,1,['8230']
data\specs_libricss\0L_session0_clip515.pt,data\clips_libricss\0L_session0_clip515.wav,1,['8230']
data\specs_libricss\0L_session0_clip516.pt,data\clips_libricss\0L_session0_clip516.wav,1,['8230']
data\specs_libricss\0L_session0_clip517.pt,data\clips_libricss\0L_session0_clip517.wav,1,['8230']
data\specs_libricss\0L_session0_clip518.pt,data\clips_libricss\0L_session0_clip518.wav,1,['8230']
data\specs_libricss\0L_session0_clip519.pt,data\clips_libricss\0L_session0_clip519.wav,1,['8230']
